date,signal_date,next_date,return,turnover,num_stocks,cost_bps,turnover_multiplier,period_cost,net_return,gross_nav,net_nav,drawdown
2022-06-06,2022-06-02,2022-06-13,-0.0031800156633081,0.96,100,20,1.0,0.00192,-0.005093910033234561,2.493173684808253,2.0833466194765595,-0.005093910033234672
2022-06-13,2022-06-10,2022-06-20,0.0206119667481219,0.8,100,20,1.0,0.0016,0.01897898760132488,2.5445628978968133,2.122886429136867,0.0
2022-06-20,2022-06-17,2022-06-27,0.0184357724350003,0.74,100,20,1.0,0.00148,0.01692848749179654,2.591473880428984,2.1588236854990153,0.0
2022-06-27,2022-06-24,2022-07-04,0.0059344509663784,0.54,100,20,1.0,0.00108,0.00484804175933462,2.6068528551030403,2.169289752877355,0.0
2022-07-04,2022-07-01,2022-07-11,-0.0128582978096471,0.73,100,20,1.0,0.00146,-0.014299524694844967,2.5733331647461966,2.138269940485811,-0.014299524694844967
2022-07-11,2022-07-08,2022-07-18,0.0027049093006575,0.91,100,20,1.0,0.00182,0.0008799863657302787,2.580293797557209,2.14015158887969,-0.013432121715882483
2022-07-18,2022-07-15,2022-07-25,0.0220711839192526,0.81,100,20,1.0,0.0016200000000000001,0.02041542860130363,2.637243936528801,2.1838437008384295,0.0
2022-07-25,2022-07-22,2022-08-01,0.0477358238951662,0.83,100,20,1.0,0.00166,0.045996582427500154,2.7631349486515346,2.284293047632821,0.0
2022-08-01,2022-07-29,2022-08-08,0.0009702135418259,0.8,100,20,1.0,0.0016,-0.000631338799841008,2.765815779596609,2.2828508848016433,-0.0006313387998411191
2022-08-08,2022-08-05,2022-08-15,0.0339810846252136,0.68,100,20,1.0,0.00136,0.032574870350123186,2.8598011996608323,2.357214456402721,0.0
2022-08-15,2022-08-12,2022-08-22,0.0247551525444111,0.56,100,20,1.0,0.0011200000000000001,0.023607426773561535,2.9305960146051264,2.4128622240718287,0.0
2022-08-22,2022-08-19,2022-08-29,0.0024157208355738,0.87,100,20,1.0,0.00174,0.0006715174813198832,2.9376755164582575,2.4144825032353094,0.0
2022-08-29,2022-08-26,2022-09-05,-0.0006721474331967,0.65,100,20,1.0,0.0013000000000000002,-0.0019712736415334886,2.9357009654003052,2.409722897518738,-0.0019712736415334886
2022-09-05,2022-09-02,2022-09-13,0.0047406025427338,0.89,100,20,1.0,0.0017800000000000001,0.0029521642702077244,2.949617956861588,2.416836795357894,0.0
2022-09-13,2022-09-09,2022-09-19,-0.0580749265464104,0.91,100,20,1.0,0.00182,-0.059789230180095965,2.778319110676878,2.2723359838925155,-0.059789230180095965
2022-09-19,2022-09-16,2022-09-26,-0.0235986131644175,0.96,100,20,1.0,0.00192,-0.025473303827141858,2.712754632736706,2.214452078977474,-0.08373950478126946
2022-09-26,2022-09-23,2022-10-10,-0.0121565980521852,0.83,100,20,1.0,0.00166,-0.013796418099418561,2.6797767650523228,2.183900572234774,-0.09638061766128725
2022-10-10,2022-09-30,2022-10-17,0.0436667288078219,0.74,100,20,1.0,0.00148,0.042122102049186205,2.7967938503173646,2.2758910550037235,-0.05831826982479338
2022-10-17,2022-10-14,2022-10-24,-0.0155781431052704,0.94,100,20,1.0,0.00188,-0.017428856196232467,2.7532249954811805,2.2362248770877717,-0.07473070528263648
2022-10-24,2022-10-21,2022-10-31,0.0133560837609772,0.89,100,20,1.0,0.0017800000000000001,0.01155230993188261,2.7899972991336432,2.262058439945276,-0.06404170761960704
2022-10-31,2022-10-28,2022-11-07,0.0492638531115823,0.79,100,20,1.0,0.00158,0.047606016223666,2.9274433162598745,2.3697460307361915,-0.019484461967871236
2022-11-07,2022-11-04,2022-11-14,-0.0301381177143047,0.94,100,20,1.0,0.00188,-0.03196145805300188,2.83921568499248,2.294005492378549,-0.05082316820700172
2022-11-14,2022-11-11,2022-11-21,0.0155625150772237,1.0,100,20,1.0,0.002,0.01353139004706927,2.883401021897665,2.3250465754660423,-0.037979486272369134
2022-11-21,2022-11-18,2022-11-28,-0.0156640249618512,0.87,100,20,1.0,0.00174,-0.017376769558417493,2.838235356315633,2.284644776911581,-0.05469629504988471
2022-11-28,2022-11-25,2022-12-05,0.0474361983697166,0.85,100,20,1.0,0.0017,0.04565555683248812,2.972870451697765,2.3889515063659146,-0.011537928024573207
2022-12-05,2022-12-02,2022-12-12,-0.0146998866329239,0.75,100,20,1.0,0.0015,-0.016177836802974466,2.9291695930834387,2.3503034387657067,-0.02752910611092174
2022-12-12,2022-12-09,2022-12-19,-0.0303460020065547,0.8,100,20,1.0,0.0016,-0.031897448403344186,2.8402810067341897,2.275334756095475,-0.05854844627250266
2022-12-19,2022-12-16,2022-12-26,-0.0097500023221414,0.63,100,20,1.0,0.00126,-0.010997717319215505,2.8125882603229972,2.250311267641351,-0.06890226433013391
2022-12-26,2022-12-23,2023-01-03,0.0146288284654272,0.93,100,20,1.0,0.00186,0.01274161884448155,2.853733131527137,2.278983876095079,-0.05703857187526873
2023-01-03,2022-12-30,2023-01-09,-0.0023906597901968,0.89,100,20,1.0,0.0017800000000000001,-0.0041664044157703195,2.8469108264776426,2.269488707610247,-0.06096733053330872
2023-01-09,2023-01-06,2023-01-16,0.0019994696500029,1.0,100,20,1.0,0.002,-4.529289297061645e-06,2.8526031382714496,2.2694784284393337,-0.06097158368392808
2023-01-16,2023-01-13,2023-01-30,0.036367554694604,0.77,100,20,1.0,0.0015400000000000001,0.03477154866037435,2.9563453389245358,2.348391708047482,-0.028320111412519555
2023-01-30,2023-01-20,2023-02-06,0.0258630561733918,0.89,100,20,1.0,0.0017800000000000001,0.024037019933403236,3.0328054644930864,2.404840046345258,-0.0049638225616552845
2023-02-06,2023-02-03,2023-02-13,0.0280715450138602,0.68,100,20,1.0,0.00136,0.026673367712641394,3.1179409996078853,2.4689852291915106,0.0
2023-02-13,2023-02-10,2023-02-20,-0.0113290159646384,0.78,100,20,1.0,0.0015600000000000002,-0.012871342699733557,3.082617796246527,2.4372060741860064,-0.012871342699733557
2023-02-20,2023-02-17,2023-02-27,-0.0059065301015381,0.98,100,20,1.0,0.00196,-0.007854953302539047,3.06441022144146,2.418061934284611,-0.020625192206425225
2023-02-27,2023-02-24,2023-03-06,0.012389465327523,0.68,100,20,1.0,0.00136,0.011012615654677482,3.102376625629316,2.4446911209960933,-0.009839713866320987
2023-03-06,2023-03-03,2023-03-13,-0.0198868774128912,0.97,100,20,1.0,0.0019399999999999999,-0.021788296870710266,3.0406800419868065,2.391425465094641,-0.031413620130189
2023-03-13,2023-03-10,2023-03-20,-0.0142049897826626,0.77,100,20,1.0,0.0015400000000000001,-0.01572311409839733,2.997487213058038,2.353824809649145,-0.046642814295035695
2023-03-20,2023-03-17,2023-03-27,0.0268439044617539,0.71,100,20,1.0,0.00142,0.025385786117418263,3.077951473430697,2.413578502824771,-0.02244109268522565
2023-03-27,2023-03-24,2023-04-03,0.0100648951185752,0.89,100,20,1.0,0.0017800000000000001,0.008266979605264124,3.108930732190841,2.433531507083327,-0.014359633135510141
2023-04-03,2023-03-31,2023-04-10,-0.0004187764852248,0.67,100,20,1.0,0.00134,-0.0017582153247346355,3.1076287851060065,2.4292528346943487,-0.016092601133208317
2023-04-10,2023-04-07,2023-04-17,0.0033196315095792,0.5,100,20,1.0,0.001,0.002316311878069577,3.1179449675411197,2.4348797418901853,-0.01381356473829265
2023-04-17,2023-04-14,2023-04-24,-0.0288615783845023,0.99,100,20,1.0,0.00198,-0.03078443245930096,3.027956154461867,2.3599233509294466,-0.04417275444688551
2023-04-24,2023-04-21,2023-05-04,0.0539126365606561,0.65,100,20,1.0,0.0013000000000000002,0.052542550133127364,3.1912012541389716,2.483919741905995,0.0
2023-05-04,2023-04-28,2023-05-08,0.0133867515047543,0.78,100,20,1.0,0.0015600000000000002,0.01180586817240692,3.23392107232979,2.513244570929776,0.0
2023-05-08,2023-05-05,2023-05-15,-0.0015766738613638,0.67,100,20,1.0,0.00134,-0.0029145611183896136,3.2288222335053343,2.5059195660223406,-0.0029145611183896136
2023-05-15,2023-05-12,2023-05-22,0.0173554388986591,0.76,100,20,1.0,0.00152,0.015809058631533368,3.2848598604935684,2.545535795367494,0.0
2023-05-22,2023-05-19,2023-05-29,-0.0008831130778462,0.78,100,20,1.0,0.0015600000000000002,-0.0024417354214447684,3.2819589577918746,2.53932027044939,-0.0024417354214446574
2023-05-29,2023-05-26,2023-06-05,0.0244340421883181,0.61,100,20,1.0,0.00122,0.023184232656848325,3.3621504814268897,2.59819246238974,0.0
2023-06-05,2023-06-02,2023-06-12,0.0064623878647601,0.82,100,20,1.0,0.00164,0.0048117895486619044,3.38387800189756,2.610694417725679,0.0
2023-06-12,2023-06-09,2023-06-19,0.0040988044701338,0.77,100,20,1.0,0.0015400000000000001,0.0025524923112498765,3.397747856178125,2.6173581951539466,0.0
2023-06-19,2023-06-16,2023-06-26,-0.0657616677881811,0.92,100,20,1.0,0.00184,-0.06748066631945082,3.1743062904321344,2.4407371201482833,-0.06748066631945082
2023-06-26,2023-06-21,2023-07-03,0.0387100419637368,0.93,100,20,1.0,0.00186,0.03677804128568418,3.297183820140516,2.5305026507205985,-0.03318443176564889
2023-07-03,2023-06-30,2023-07-10,0.007750277115411,0.95,100,20,1.0,0.0019,0.0058355515888917076,3.3227379084470545,2.5452695294847056,-0.027542529640273705
2023-07-10,2023-07-07,2023-07-17,0.0108592288787618,0.64,100,20,1.0,0.00128,0.009565329065797101,3.3588202798990197,2.5696158700953733,-0.018240653933790374
2023-07-17,2023-07-14,2023-07-24,-0.0102342310115815,0.65,100,20,1.0,0.0013000000000000002,-0.01152092651126646,3.3244453372281484,2.5400115144938207,-0.029551431211568113
2023-07-24,2023-07-21,2023-07-31,0.0388175770471636,0.84,100,20,1.0,0.00168,0.03707236351772436,3.453492250245086,2.634175744698341,0.0
2023-07-31,2023-07-28,2023-08-07,-0.0155462879567483,0.7,100,20,1.0,0.0014,-0.016924523153608817,3.3998032652663777,2.589593576316519,-0.016924523153608817
2023-08-07,2023-08-04,2023-08-14,-0.0182552126050764,0.58,100,20,1.0,0.00116,-0.019394036558454508,3.337739133843507,2.5393709038258976,-0.03599032489128795
2023-08-14,2023-08-11,2023-08-21,-0.0094351754771336,0.67,100,20,1.0,0.00134,-0.010762532341994202,3.306246979418798,2.512040842345152,-0.04636551019764079
2023-08-21,2023-08-18,2023-08-28,-0.0213262598196192,0.94,100,20,1.0,0.00188,-0.02316616645115832,3.235737097307881,2.4538464860592764,-0.06845756552196769
2023-08-28,2023-08-25,2023-09-04,0.0409721414451941,0.87,100,20,1.0,0.00174,0.03916084991907942,3.3683121753382412,2.5499412000243042,-0.031977572052119596
2023-09-04,2023-09-01,2023-09-11,0.0008762795740232,0.98,100,20,1.0,0.00196,-0.0010854379339418907,3.371263758496424,2.5471733971164765,-0.03302830031632076
2023-09-11,2023-09-08,2023-09-18,-0.0179237554767006,0.63,100,20,1.0,0.00126,-0.019161171544799904,3.3108380512416713,2.498366570699977,-0.05155661093292652
2023-09-18,2023-09-15,2023-09-25,-0.0105295036736806,0.63,100,20,1.0,0.00126,-0.011776236499051795,3.2759765698181607,2.468945215102089,-0.06272570458854243
2023-09-25,2023-09-22,2023-10-09,0.005594097431911,0.48,100,20,1.0,0.00096,0.004628727098376473,3.2943027019343813,2.4803732887236394,-0.0583873176587596
2023-10-09,2023-09-28,2023-10-16,-0.0094008035479779,0.74,100,20,1.0,0.00148,-0.0108668903587269,3.2633336094059233,2.4534193441463645,-0.06861971943814871
2023-10-16,2023-10-13,2023-10-23,-0.0605499612334601,0.89,100,20,1.0,0.0017800000000000001,-0.06222218230246457,3.065738885864547,2.3007622384504964,-0.12657223304818876
2023-10-23,2023-10-20,2023-10-30,0.0518387718653555,0.86,100,20,1.0,0.00172,0.050029609177747014,3.2246630245676284,2.415868474051093,-0.08287498322259734
2023-10-30,2023-10-27,2023-11-06,0.0380685060491991,0.88,100,20,1.0,0.00176,0.03624150547855254,3.3474211284250104,2.503423184588878,-0.04963699190254156
2023-11-06,2023-11-03,2023-11-13,0.0204539907286918,0.71,100,20,1.0,0.00142,0.019004946061857098,3.4158892491508426,2.5510006071819924,-0.03157539419446509
2023-11-13,2023-11-10,2023-11-20,0.0444671910811375,0.86,100,20,1.0,0.00172,0.04267070751247792,3.567784249104837,2.659853607955209,0.0
2023-11-20,2023-11-17,2023-11-27,-0.0215144151795075,0.63,100,20,1.0,0.00126,-0.02274730701638128,3.491025457498688,2.5993491013164225,-0.02274730701638117
2023-11-27,2023-11-24,2023-12-04,0.0174861151465817,0.88,100,20,1.0,0.00176,0.015695339583923662,3.552069930628158,2.6401467681587505,-0.007408994140699399
2023-12-04,2023-12-01,2023-12-11,-0.0277761415232293,0.81,100,20,1.0,0.0016200000000000001,-0.029351144173961563,3.4534071335346233,2.5626554397261043,-0.036542675859453255
2023-12-11,2023-12-08,2023-12-18,-0.0097292655829818,0.88,100,20,1.0,0.00176,-0.011472142075555802,3.419808018366301,2.5332562924308704,-0.04759559516572853
2023-12-18,2023-12-15,2023-12-25,-0.0342979821204819,0.77,100,20,1.0,0.0015400000000000001,-0.03578516322801628,3.302515504096893,2.442603302507832,-0.08167754225180468
2023-12-25,2023-12-22,2024-01-02,0.044942200184428,0.94,100,20,1.0,0.00188,0.042977708848081164,3.450937816994193,2.5475807960743753,-0.04221014703404846
2024-01-02,2023-12-29,2024-01-08,-0.023839407006076,0.43,100,20,1.0,0.00086,-0.024678905116050753,3.3686695058222087,2.4847092913325826,-0.06584735193651137
2024-01-08,2024-01-05,2024-01-15,0.0193084177424542,0.5,100,20,1.0,0.001,0.018289109324711728,3.433713183876891,2.5301524112018914,-0.048762532030109274
2024-01-15,2024-01-12,2024-01-22,-0.0921684826570257,0.34,100,20,1.0,0.00068,-0.09278580808881898,3.117233049839533,2.2953901751406502,-0.1370238691800576
2024-01-22,2024-01-19,2024-01-29,0.0740811361798676,0.64,100,20,1.0,0.00128,0.07270631232555758,3.3481612159090797,2.4622795301234426,-0.07428005708316165
2024-01-29,2024-01-26,2024-02-05,-0.1265078061890521,0.78,100,20,1.0,0.0015600000000000002,-0.12787045401139718,2.924592685717153,2.1474267287035884,-0.19265228647134236
2024-02-05,2024-02-02,2024-02-19,0.1213422204445267,0.71,100,20,1.0,0.00142,0.11974991449149552,3.279469256097894,2.404580895842595,-0.09597246681138127
2024-02-19,2024-02-08,2024-02-26,0.0574279189831954,0.88,100,20,1.0,0.00176,0.05556684584578497,3.4678023508449645,2.5381958718056,-0.04573850823434389
2024-02-26,2024-02-23,2024-03-04,0.0136213314611868,0.91,100,20,1.0,0.00182,0.011776540637927324,3.5150384361077065,2.5680870386369383,-0.03450060899735652
2024-03-04,2024-03-01,2024-03-11,0.0076814029080572,0.8,100,20,1.0,0.0016,0.006069112663404264,3.542038862572757,2.583673048203854,-0.02864088441691326
2024-03-11,2024-03-08,2024-03-18,0.0530728414666262,0.92,100,20,1.0,0.00184,0.05113518743832768,3.73002492959471,2.7157896538031134,0.0
2024-03-18,2024-03-15,2024-03-25,-0.0309702399824877,0.88,100,20,1.0,0.00176,-0.03267573236011856,3.6145051623845,2.627049237929064,-0.03267573236011856
2024-03-25,2024-03-22,2024-04-01,0.0590242997823175,0.87,100,20,1.0,0.00174,0.0571815975006964,3.827848798653817,2.777268110066835,0.0
2024-04-01,2024-03-29,2024-04-08,-0.029313864720768,0.6,100,20,1.0,0.0012,-0.030478688083103056,3.7156397567985247,2.692620621616959,-0.030478688083102945
2024-04-08,2024-04-03,2024-04-15,-0.0555437853761277,0.76,100,20,1.0,0.00152,-0.05697935882235594,3.5092590596119,2.539196825045371,-0.08572139080073715
2024-04-15,2024-04-12,2024-04-22,0.0072637508533748,0.73,100,20,1.0,0.00146,0.005793145777128972,3.5347494431008695,2.553906762409682,-0.08042484153673513
2024-04-22,2024-04-19,2024-04-29,0.0415494945415737,0.85,100,20,1.0,0.0017,0.0397788604008531,3.6816164957928197,2.6554982629883717,-0.04384518968013251
2024-04-29,2024-04-26,2024-05-06,0.0127008505585403,0.83,100,20,1.0,0.00166,0.011019767146613013,3.7283761567197407,2.6847612355047388,-0.033308586314293565
2024-05-06,2024-04-30,2024-05-13,-0.0326215412073327,0.85,100,20,1.0,0.0017,-0.03426608458728031,3.6067507802868706,2.5927649799122823,-0.06643331606544556
2024-05-13,2024-05-10,2024-05-20,0.0149095012456544,0.87,100,20,1.0,0.00174,0.013143558713486936,3.6605256355383227,2.626843138656032,-0.05416292754219654
2024-05-20,2024-05-17,2024-05-27,-0.025809953983613,0.89,100,20,1.0,0.0017800000000000001,-0.027544012265522166,3.566047637329243,2.5544893390252876,-0.08021507546715978
2024-05-27,2024-05-24,2024-06-03,-0.0292994299487691,0.75,100,20,1.0,0.0015,-0.030755480803845936,3.4615644743853413,2.475924791195266,-0.1085035030572965
2024-06-03,2024-05-31,2024-06-11,-0.0362334000515947,0.88,100,20,1.0,0.00176,-0.03792962926750387,3.336140223980549,2.382013881771008,-0.14231763467961156
2024-06-11,2024-06-07,2024-06-17,0.0043918216764633,0.93,100,20,1.0,0.00186,0.002523652888145156,3.350791956931948,2.388025257983341,-0.14015314210125962
2024-06-17,2024-06-14,2024-06-24,-0.0504584731052062,0.85,100,20,1.0,0.0017,-0.052072693700927375,3.181716111091956,2.2636743501742966,-0.18492768416232552
2024-06-24,2024-06-21,2024-07-01,0.0394130272230984,0.79,100,20,1.0,0.00158,0.037770754640085835,3.3071171747945938,2.349175038639786,-0.15414178770689413
2024-07-01,2024-06-28,2024-07-08,-0.0336233475915615,0.83,100,20,1.0,0.00166,-0.03522753283455948,3.1959208245004525,2.2664193978319753,-0.18393928565383133
2024-07-08,2024-07-05,2024-07-15,0.0330375654564708,0.78,100,20,1.0,0.0015600000000000002,0.03142602685435869,3.301506267933584,2.3376439546914822,-0.1582937397300015
2024-07-15,2024-07-12,2024-07-22,-0.015761479636055,0.99,100,20,1.0,0.00198,-0.01771027190637564,3.249469644123241,2.2962436446336008,-0.17320058646468184
2024-07-22,2024-07-19,2024-07-29,-0.0112107600299487,0.89,100,20,1.0,0.0017800000000000001,-0.012970804877095343,3.2130406197183725,2.266459516368788,-0.18392484033014533
2024-07-29,2024-07-26,2024-08-05,0.0197393040346228,0.97,100,20,1.0,0.0019399999999999999,0.017761009784795556,3.276463805386586,2.306714126015857,-0.16943052143412052
2024-08-05,2024-08-02,2024-08-12,0.0129374217654471,0.74,100,20,1.0,0.00148,0.011438274381234237,3.3188527995360944,2.3330989551082952,-0.15993023984560528
2024-08-12,2024-08-09,2024-08-19,-0.0048180892382633,0.72,100,20,1.0,0.0014399999999999999,-0.006251151189760273,3.3028622705792694,2.3185144007992418,-0.16518164292627602
2024-08-19,2024-08-16,2024-08-26,-0.0243226967951206,0.66,100,20,1.0,0.00132,-0.025610590835351,3.2225277530159264,2.2591358771345034,-0.18656183429113105
2024-08-26,2024-08-23,2024-09-02,0.0123624165369568,0.8,100,20,1.0,0.0016,0.010742636670497685,3.262365983400613,2.2834049530518454,-0.17782336362300466
2024-09-02,2024-08-30,2024-09-09,-0.0027241762290885,0.62,100,20,1.0,0.00124,-0.00396079825056439,3.2534787235380462,2.2743608467084675,-0.18107983940602157
2024-09-09,2024-09-06,2024-09-18,-0.0206587476024506,0.99,100,20,1.0,0.00198,-0.022597843282197716,3.1862659277585306,2.222965196727383,-0.19958566885575646
2024-09-18,2024-09-13,2024-09-23,0.0455692272593767,0.93,100,20,1.0,0.00186,0.04362446849667423,3.3314616039293674,2.31994087192122,-0.16466801908246786
2024-09-23,2024-09-20,2024-09-30,0.2678142021000878,0.56,100,20,1.0,0.0011200000000000001,0.26639425019373575,4.22367433521279,2.937959780990475,0.0
2024-09-30,2024-09-27,2024-10-08,0.0890431629,0.93,100,20,1.0,0.00186,0.0870175426170059,4.599763657079691,3.1936138214398633,0.0
2024-10-08,2024-09-30,2024-10-14,-0.1317337020118981,0.88,100,20,1.0,0.00176,-0.1332618506963571,3.993819762152797,2.768026933185322,-0.1332618506963571
2024-10-14,2024-10-11,2024-10-21,0.0718002911766783,0.8,100,20,1.0,0.0016,0.07008541071079577,4.28057718398254,2.9620252376561593,-0.07251615152369628
2024-10-21,2024-10-18,2024-10-28,0.0282094218903694,0.76,100,20,1.0,0.00152,0.026646543569096126,4.401329791699793,3.0409529722041264,-0.04780191274563961
2024-10-28,2024-10-25,2024-11-04,-0.014852108239786,0.96,100,20,1.0,0.00192,-0.01674359219196564,4.335960765234473,2.990036495762595,-0.06374512920459618
2024-11-04,2024-11-01,2024-11-11,0.1743912951474745,0.67,100,20,1.0,0.00134,0.17281761081197677,5.092114578792347,3.5067674592009017,0.0
2024-11-11,2024-11-08,2024-11-18,-0.132027038628143,0.63,100,20,1.0,0.00126,-0.13312068455947157,4.4198177705992,3.039944174441199,-0.13312068455947157
2024-11-18,2024-11-15,2024-11-25,0.0304776125276413,0.93,100,20,1.0,0.00186,0.028560924168339996,4.554523264054306,3.126767789483401,-0.10836181016807211
2024-11-25,2024-11-22,2024-12-02,0.0536466955876338,0.97,100,20,1.0,0.0019399999999999999,0.05160262099819368,4.798858387147824,3.288117202673473,-0.06235094259065965
2024-12-02,2024-11-29,2024-12-09,0.0169377899289305,0.81,100,20,1.0,0.0016200000000000001,0.01529035070924567,4.88014044240802,3.338393667875454,-0.04801395966067723
2024-12-09,2024-12-06,2024-12-16,0.0218965863226775,0.81,100,20,1.0,0.0016200000000000001,0.02024111385283467,4.9869988588719965,3.4059664741925033,-0.02874470183185973
2024-12-16,2024-12-13,2024-12-23,-0.1023589026459582,0.75,100,20,1.0,0.0015,-0.10370536429198918,4.476535128181213,3.0527494802200676,-0.1294690863489114
2024-12-23,2024-12-20,2024-12-30,0.0059067817778004,0.96,100,20,1.0,0.00192,0.00397544075678713,4.502977044304038,3.0648855049239954,-0.12600834227473967
2024-12-30,2024-12-27,2025-01-06,-0.0613286775777136,0.84,100,20,1.0,0.00168,-0.06290564539938304,4.226815417014071,2.8720869041615376,-0.1809873515776238
2025-01-06,2025-01-03,2025-01-13,-0.0038891613867964,0.69,100,20,1.0,0.00138,-0.00526379434408264,4.210376649705104,2.8569688293596984,-0.18529846572412156
2025-01-13,2025-01-10,2025-01-20,0.081863569736714,0.83,100,20,1.0,0.00166,0.08006767621095112,4.55505311218607,3.0857196845336508,-0.12006720706915552
2025-01-20,2025-01-17,2025-01-27,-0.0050133817798665,0.47,100,20,1.0,0.00094,-0.005948669200993573,4.532216891907113,3.0673637588833658,-0.1253016361734075
2025-01-27,2025-01-24,2025-02-05,-0.0074556109199999,0.56,100,20,1.0,0.0011200000000000001,-0.008567260635769514,4.498426446156002,3.0410848540962983,-0.132795405033991
2025-02-05,2025-01-27,2025-02-10,0.0373382626377171,0.55,100,20,1.0,0.0011,0.03619719054881543,4.666389874259027,3.1511635820351387,-0.10140503506519805
2025-02-10,2025-02-07,2025-02-17,0.0124650715465475,0.84,100,20,1.0,0.00168,0.010764130226349256,4.72455675790575,3.1850831171966942,-0.0917324418418981
2025-02-17,2025-02-14,2025-02-24,0.0267328403931789,0.73,100,20,1.0,0.00146,0.025233810446204652,4.8508575796433595,3.2654549008314424,-0.06881339044489931
2025-02-24,2025-02-21,2025-03-03,-0.0386216316218176,0.93,100,20,1.0,0.00186,-0.04040979538700107,4.663509545152472,3.133498536443364,-0.10644245080413628
2025-03-03,2025-02-28,2025-03-10,0.0289776205408681,0.94,100,20,1.0,0.00188,0.027043142614251225,4.798646955140616,3.218238184245949,-0.08227784656719173
2025-03-10,2025-03-07,2025-03-17,0.0093317081871052,0.84,100,20,1.0,0.00168,0.007636030917350878,4.843426528218929,3.24281275052025,-0.07527009183004107
2025-03-17,2025-03-14,2025-03-24,-0.0138353650205611,0.78,100,20,1.0,0.0015600000000000002,-0.015373781851129031,4.7764159542507505,3.192958454709692,-0.08948668770946056
2025-03-24,2025-03-21,2025-03-31,-0.0148890261629164,0.47,100,20,1.0,0.00094,-0.015815030478323333,4.70529977214294,3.142461719432438,-0.10388648349425467
2025-03-31,2025-03-28,2025-04-07,-0.0964700137523009,0.6,100,20,1.0,0.0012,-0.09755424973579818,4.251379438415612,2.8359012240697403,-0.19130616527508038
2025-04-07,2025-04-03,2025-04-14,0.0883030133185406,0.94,100,20,1.0,0.00188,0.08625700365350175,4.626789053588196,3.080517566315294,-0.12155065821864863
2025-04-14,2025-04-11,2025-04-21,0.0132302624016114,0.8,100,20,1.0,0.0016,0.011609093981768792,4.6880026868440705,3.116279584255138,-0.11135265725168597
2025-04-21,2025-04-18,2025-04-28,0.0020686330548827,0.59,100,20,1.0,0.00118,0.0008861920678779889,4.697700444163455,3.119041206503995,-0.1105651450254016
2025-04-28,2025-04-25,2025-05-06,0.0716052765671255,0.79,100,20,1.0,0.00158,0.06991214023014947,5.034080583697287,3.3371000527167167,-0.04838285071883486
2025-05-06,2025-04-30,2025-05-12,0.0418433456346402,0.75,100,20,1.0,0.0015,0.04028058061618811,5.244723357513563,3.471520380414458,-0.010051159421467726
2025-05-12,2025-05-09,2025-05-19,0.0032780439126329,0.69,100,20,1.0,0.00138,0.0018935202120335948,5.261915790989105,3.4780937744212594,-0.008176671282953074
2025-05-19,2025-05-16,2025-05-26,-0.004057560477816,0.94,100,20,1.0,0.00188,-0.005929932264117754,5.240565249437991,3.4574689139306916,-0.014058116440217039
2025-05-26,2025-05-23,2025-06-03,0.0210680604020337,0.85,100,20,1.0,0.0017,0.019332244699350243,5.3509737946539495,3.5243095490151966,0.0
2025-06-03,2025-05-30,2025-06-09,0.0296393126430828,0.85,100,20,1.0,0.0017,0.027888925811589527,5.509572979898641,3.622598756564758,0.0
2025-06-09,2025-06-06,2025-06-16,-0.005693326748931,0.85,100,20,1.0,0.0017,-0.0073836480934578175,5.478205180676997,3.595850762162486,-0.0073836480934578175
2025-06-16,2025-06-13,2025-06-23,-0.0140015533345885,0.63,100,20,1.0,0.00126,-0.01524391137738701,5.401501798661929,3.5410359318177713,-0.022515003793666333
2025-06-23,2025-06-20,2025-06-30,0.0647490179759318,0.72,100,20,1.0,0.0014399999999999999,0.06321577939004652,5.751243735720518,3.7648852780957913,0.0
2025-06-30,2025-06-27,2025-07-07,0.0065338862006421,0.84,100,20,1.0,0.00168,0.004842909271824958,5.788821707801872,3.7831182759164386,0.0
2025-07-07,2025-07-04,2025-07-14,0.0269998242600738,0.99,100,20,1.0,0.00198,0.024966364608038916,5.945118876585422,3.877568986148304,0.0
2025-07-14,2025-07-11,2025-07-21,0.0266463896349447,0.84,100,20,1.0,0.00168,0.024921623700357998,6.103534830596982,3.9742043012932706,0.0
2025-07-21,2025-07-18,2025-07-28,0.0282447612801784,0.83,100,20,1.0,0.00166,0.026537874976453324,6.275927714852448,4.0796712381718745,0.0
2025-07-28,2025-07-25,2025-08-04,0.0243220094623608,0.58,100,20,1.0,0.00116,0.023133795931384427,6.428570888118181,4.174049520062881,0.0
2025-08-04,2025-08-01,2025-08-11,0.0536960513117088,0.83,100,20,1.0,0.00166,0.05194691586653133,6.773759760387533,4.390878519304323,0.0
2025-08-11,2025-08-08,2025-08-18,0.0138357486883008,0.79,100,20,1.0,0.00158,0.012233888205373189,6.867479798107179,4.444596036232866,0.0
2025-08-18,2025-08-15,2025-08-25,0.0387897819265538,0.91,100,20,1.0,0.00182,0.036899184523447426,7.133867841860769,4.608598005506006,0.0
2025-08-25,2025-08-22,2025-09-01,0.0176408792042682,0.45,100,20,1.0,0.0009000000000000001,0.016725002412984358,7.259715542718248,4.685676818268569,0.0
2025-09-01,2025-08-29,2025-09-08,-0.019999669972469,0.51,100,20,1.0,0.00102,-0.020999270309097096,7.114523627769879,4.587281024180678,-0.020999270309096985
