signal_date,factor_data_date,rank,code,score,valid_factor_count,pre_market_filter_count,post_market_filter_count,market_filter_date,float_cap_threshold,amount_threshold
2024-08-09,2024-08-09,368,300598.SZ,0.1504811898512686,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,369,300457.SZ,0.15047323630000795,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,370,603222.SH,0.1504652827487473,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,371,301363.SZ,0.15038574723614098,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,372,002354.SZ,0.15031416527479516,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,373,600550.SH,0.15022667621092822,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,374,000417.SZ,0.15021076910840694,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,375,600072.SH,0.15012328004453987,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,376,300036.SZ,0.15006760518571544,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,377,002589.SZ,0.14986081285293884,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,378,300568.SZ,0.14976537023781114,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,379,600577.SH,0.14972560248150796,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,380,603520.SH,0.14971764893024736,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,381,002997.SZ,0.14966197407142287,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,382,300130.SZ,0.14943927463612508,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,383,300292.SZ,0.149351785572258,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,384,002792.SZ,0.14928020361091232,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,385,301205.SZ,0.14924838940586976,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,386,300788.SZ,0.14919271454704525,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,387,603516.SH,0.14915294679074206,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,388,603530.SH,0.1491211325856995,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,389,603383.SH,0.14901773641931118,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,390,600742.SH,0.14897001511174734,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,391,688063.SH,0.1489461544579655,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,392,300075.SZ,0.14874731567644955,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,393,603306.SH,0.14864391951006123,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,394,300204.SZ,0.14846098783106654,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,395,688589.SH,0.14846098783106654,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,396,603626.SH,0.1484450807285453,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,397,603186.SH,0.14839735942098148,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,398,688233.SH,0.1482621490495506,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,399,301078.SZ,0.14824624194702934,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,400,002765.SZ,0.14816670643442298,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,401,600829.SH,0.14815079933190167,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,402,688195.SH,0.14806331026803468,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,403,002851.SZ,0.14805535671677408,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,404,002518.SZ,0.14798377475542834,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,405,002865.SZ,0.1479280998966039,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,406,300120.SZ,0.14785651793525806,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,407,002962.SZ,0.14780879662769425,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,408,300331.SZ,0.14778493597391235,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,409,603348.SH,0.14776107532013047,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,410,605123.SH,0.14771335401256663,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,411,300008.SZ,0.147705400461306,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,412,300678.SZ,0.147617911397439,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,413,000788.SZ,0.1475383758848326,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,414,300634.SZ,0.1475383758848326,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,415,600237.SH,0.14744293326970495,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,416,300684.SZ,0.14729976934701344,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,417,688327.SH,0.14724409448818895,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,418,605188.SH,0.14722023383440702,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,419,300525.SZ,0.14720432673188574,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,420,688252.SH,0.1471884196293645,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,421,001330.SZ,0.14709297701423688,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,422,000503.SZ,0.14704525570667298,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,423,301050.SZ,0.14703730215541239,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,424,688261.SH,0.1469975343991092,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,425,300118.SZ,0.14693390598902412,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,426,002587.SZ,0.1469259524377635,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,427,603309.SH,0.14682255627137522,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,428,003009.SZ,0.14682255627137514,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,429,603633.SH,0.14681460272011457,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,430,688209.SH,0.146695299451205,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,431,002876.SZ,0.14653622842599223,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,432,002703.SZ,0.14651236777221027,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,433,688372.SH,0.14650441422094965,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,434,688135.SH,0.1464646464646465,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,435,300702.SZ,0.14644078581086453,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,436,603068.SH,0.14642487870834334,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,437,600729.SH,0.14637715740077947,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,438,300852.SZ,0.14617036506800285,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,439,300590.SZ,0.14616241151674222,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,440,300323.SZ,0.14605106179909327,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,441,301358.SZ,0.1459874333890082,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,442,000509.SZ,0.14588403722261992,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,443,603185.SH,0.14578859460749227,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,444,603197.SH,0.14578064105623162,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,445,603496.SH,0.14577268750497094,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,446,301031.SZ,0.14576473395371034,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,447,300674.SZ,0.14566133778732204,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,448,603218.SH,0.14560566292849758,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,449,300527.SZ,0.14553408096715187,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,450,300548.SZ,0.1451284498528593,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,451,300566.SZ,0.14510458919907743,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,452,688167.SH,0.14495347172512527,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,453,300968.SZ,0.1448023542511732,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,454,002194.SZ,0.14467509743100296,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,455,300168.SZ,0.14447625864948702,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,456,605218.SH,0.14447625864948702,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,457,688381.SH,0.14442853734192315,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,458,000670.SZ,0.14427741986797102,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,459,301047.SZ,0.14426946631671042,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,460,002232.SZ,0.14423765211166786,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,461,300624.SZ,0.14420583790662536,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,462,002101.SZ,0.14418197725284335,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,463,300267.SZ,0.14413425594527957,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,464,002498.SZ,0.1439592778175455,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,465,688270.SH,0.14393541716376357,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,466,603322.SH,0.143927463612503,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,467,300183.SZ,0.14383997454863595,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,468,002644.SZ,0.14382406744611465,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,469,300739.SZ,0.14379225324107214,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,470,688516.SH,0.14378429968981146,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,471,600203.SH,0.14364113576712004,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,472,603890.SH,0.14351387894694984,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,473,603386.SH,0.1434502505368647,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,474,300939.SZ,0.14339457567804026,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,475,603676.SH,0.14337071502425833,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,476,688595.SH,0.14325141175534878,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,477,300981.SZ,0.14323550465282747,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,478,002491.SZ,0.143179829794003,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,479,688313.SH,0.14310824783265727,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,480,603508.SH,0.14304461942257218,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,481,002338.SZ,0.1429491768074445,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,482,688378.SH,0.14291736260240195,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,483,688153.SH,0.14276624512844988,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,484,002741.SZ,0.14276624512844982,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,485,002655.SZ,0.14273443092340735,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,486,002055.SZ,0.14271057026962541,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,487,688567.SH,0.14266284896206155,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,488,688800.SH,0.14265489541080092,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,489,300481.SZ,0.14261512765449771,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,490,600728.SH,0.14259922055197644,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,491,688550.SH,0.1425912670007158,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,492,300219.SZ,0.14254354569315197,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,493,688202.SH,0.1424878708343275,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,494,688772.SH,0.1424401495267637,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,495,603595.SH,0.14243219597550308,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,496,000957.SZ,0.14240038177046052,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,497,600280.SH,0.1423128927065935,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,498,300580.SZ,0.14224926429650833,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,499,603703.SH,0.14224131074524776,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-09,2024-08-09,500,002048.SZ,0.1420424719637318,45,2794,1763,2024-08-09,2736308000.0,27368580.0
2024-08-16,2024-08-16,1,000965.SZ,0.30904892710697085,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,2,000558.SZ,0.3085712010828456,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,3,000926.SZ,0.30242445957243513,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,4,000011.SZ,0.28880926788486805,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,5,000863.SZ,0.2869063258887694,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,6,600340.SH,0.2853377921095585,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,7,600604.SH,0.2732513236991919,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,8,000006.SZ,0.27284525657868547,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,9,000736.SZ,0.27020980134559486,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,10,600318.SH,0.2692463871969426,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,11,300917.SZ,0.26820335204426926,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,12,000532.SZ,0.2642621123452367,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,13,600603.SH,0.26394362832915325,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,14,000560.SZ,0.26325888769457384,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,15,002961.SZ,0.26080656077073133,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,16,000402.SZ,0.2588797324734265,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,17,600053.SH,0.25784465942115525,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,18,000090.SZ,0.257637644810701,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,19,000517.SZ,0.25715991878657585,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,20,600657.SH,0.2469684302719057,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,21,000627.SZ,0.24545563119550934,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,22,600639.SH,0.24545563119550926,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,23,600649.SH,0.2443170508380112,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,24,600773.SH,0.24426131613519647,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,25,600266.SH,0.24321828098252316,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,26,600185.SH,0.24285998646442938,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,27,000935.SZ,0.2421832079302519,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,28,001914.SZ,0.24207970062502493,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,29,300773.SZ,0.24007325132369914,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,30,600641.SH,0.23922130658067606,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,31,603300.SH,0.23774035590588802,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,32,600064.SH,0.23729447828337114,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,33,000712.SZ,0.2339822445161034,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,34,000567.SZ,0.2328914367610176,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,35,600864.SH,0.23212707512241731,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,36,600246.SH,0.22973844500179147,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,37,600325.SH,0.22478601855169394,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,38,301238.SZ,0.2237668697002269,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,39,601375.SH,0.2235359687885665,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,40,600906.SH,0.2228751144551932,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,41,600537.SH,0.22248497153549116,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,42,300510.SZ,0.2222142601218201,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,43,002255.SZ,0.22211075281659298,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,44,600675.SH,0.22203909391297424,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,45,002090.SZ,0.2219037382061387,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,46,600383.SH,0.2211951112703531,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,47,300490.SZ,0.22027150762371114,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,48,603032.SH,0.2201441140172778,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,49,603618.SH,0.21916477566782117,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,50,000686.SZ,0.21827302042278762,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,51,300345.SZ,0.21826505832238546,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,52,688598.SH,0.21791472590469363,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,53,000415.SZ,0.21690353915362878,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,54,688339.SH,0.2166726382419681,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,55,600621.SH,0.21657709303714315,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,56,600155.SH,0.2165213583343285,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,57,300265.SZ,0.21621083641864722,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,58,002244.SZ,0.21471396154305505,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,59,002364.SZ,0.21452287113340496,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,60,000563.SZ,0.21422827341852782,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,61,601155.SH,0.21421234921772367,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,62,002892.SZ,0.21418050081611528,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,63,301155.SZ,0.2137585094948048,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,64,002882.SZ,0.2129622994545962,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,65,300444.SZ,0.21037461682391817,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,66,603396.SH,0.2100242844062264,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,67,300880.SZ,0.2097694971933596,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,68,688348.SH,0.2097535729925554,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,69,002452.SZ,0.20887774194832598,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,70,002670.SZ,0.2087583104422947,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,71,603628.SH,0.20875831044229468,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,72,300882.SZ,0.20858314423344887,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,73,300222.SZ,0.20821688761495283,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,74,300850.SZ,0.20693498945021696,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,75,603906.SH,0.2067677853417732,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,76,300443.SZ,0.2067120506389586,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,77,603507.SH,0.2065607707313189,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,78,688388.SH,0.20643337712488552,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,79,300870.SZ,0.20609100680759584,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,80,301291.SZ,0.20496835065090172,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,81,300569.SZ,0.20430749631752856,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,82,300080.SZ,0.20375811138978459,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,83,002500.SZ,0.20355905887973244,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,84,000750.SZ,0.20351128627731999,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,85,600207.SH,0.2034077789720929,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,86,002926.SZ,0.20322465066284484,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,87,603398.SH,0.2014968748755922,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,88,600095.SH,0.20119431506031293,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,89,002423.SZ,0.20078824793980657,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,90,605196.SH,0.19893307854612052,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,91,300129.SZ,0.1988773438433059,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,92,600390.SH,0.1984075799195828,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,93,300409.SZ,0.198057247501891,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,94,300593.SZ,0.19759544567857001,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,95,300842.SZ,0.19714956805605321,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,96,603985.SH,0.19609060870257572,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,97,300128.SZ,0.19585970779091524,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,98,000958.SZ,0.19531032286317138,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,99,600468.SH,0.19517496715633587,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,100,300820.SZ,0.19510330825271707,45,2791,1761,2024-08-16,2753136000.0,27332700.0
2024-08-16,2024-08-16,101,603212.SH,0.19441060551773554,45,2791,1761,2024-08-16,2753136000.0,27332700.0
